,datapoint,template,row,column,dtype,label
11609,"S.05.01.01.01,r0420,c0090",S.05.01.01.01,r0420,c0090,float64,"Changes in other technical provisions|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11610,"S.05.01.01.01,r0440,c0090",S.05.01.01.01,r0440,c0090,float64,"Changes in other technical provisions|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11611,"S.05.01.01.01,r0500,c0090",S.05.01.01.01,r0500,c0090,int64,"Changes in other technical provisions|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11612,"S.05.01.01.01,r0550,c0090",S.05.01.01.01,r0550,c0090,int64,"Expenses incurred , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11613,"S.05.01.01.01,r0610,c0090",S.05.01.01.01,r0610,c0090,float64,"Expenses incurred|Administrative expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11614,"S.05.01.01.01,r0620,c0090",S.05.01.01.01,r0620,c0090,float64,"Expenses incurred|Administrative expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11615,"S.05.01.01.01,r0640,c0090",S.05.01.01.01,r0640,c0090,float64,"Expenses incurred|Administrative expenses|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11616,"S.05.01.01.01,r0700,c0090",S.05.01.01.01,r0700,c0090,int64,"Expenses incurred|Administrative expenses|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11617,"S.05.01.01.01,r0710,c0090",S.05.01.01.01,r0710,c0090,float64,"Expenses incurred|Investment management expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11618,"S.05.01.01.01,r0720,c0090",S.05.01.01.01,r0720,c0090,float64,"Expenses incurred|Investment management expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11619,"S.05.01.01.01,r0740,c0090",S.05.01.01.01,r0740,c0090,float64,"Expenses incurred|Investment management expenses|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11620,"S.05.01.01.01,r0800,c0090",S.05.01.01.01,r0800,c0090,int64,"Expenses incurred|Investment management expenses|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11621,"S.05.01.01.01,r0810,c0090",S.05.01.01.01,r0810,c0090,float64,"Expenses incurred|Claims management expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11622,"S.05.01.01.01,r0820,c0090",S.05.01.01.01,r0820,c0090,float64,"Expenses incurred|Claims management expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11623,"S.05.01.01.01,r0840,c0090",S.05.01.01.01,r0840,c0090,float64,"Expenses incurred|Claims management expenses|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11624,"S.05.01.01.01,r0900,c0090",S.05.01.01.01,r0900,c0090,int64,"Expenses incurred|Claims management expenses|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11625,"S.05.01.01.01,r0910,c0090",S.05.01.01.01,r0910,c0090,float64,"Expenses incurred|Acquisition expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11626,"S.05.01.01.01,r0920,c0090",S.05.01.01.01,r0920,c0090,float64,"Expenses incurred|Acquisition expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11627,"S.05.01.01.01,r0940,c0090",S.05.01.01.01,r0940,c0090,float64,"Expenses incurred|Acquisition expenses|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11628,"S.05.01.01.01,r1000,c0090",S.05.01.01.01,r1000,c0090,int64,"Expenses incurred|Acquisition expenses|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11629,"S.05.01.01.01,r1010,c0090",S.05.01.01.01,r1010,c0090,float64,"Expenses incurred|Overhead expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11630,"S.05.01.01.01,r1020,c0090",S.05.01.01.01,r1020,c0090,float64,"Expenses incurred|Overhead expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11631,"S.05.01.01.01,r1040,c0090",S.05.01.01.01,r1040,c0090,float64,"Expenses incurred|Overhead expenses|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11632,"S.05.01.01.01,r1100,c0090",S.05.01.01.01,r1100,c0090,int64,"Expenses incurred|Overhead expenses|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Credit and suretyship insurance"
11633,"S.05.01.01.01,r0110,c0100",S.05.01.01.01,r0110,c0100,float64,"Premiums written|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11634,"S.05.01.01.01,r0120,c0100",S.05.01.01.01,r0120,c0100,float64,"Premiums written|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11635,"S.05.01.01.01,r0140,c0100",S.05.01.01.01,r0140,c0100,float64,"Premiums written|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11636,"S.05.01.01.01,r0200,c0100",S.05.01.01.01,r0200,c0100,int64,"Premiums written|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11637,"S.05.01.01.01,r0210,c0100",S.05.01.01.01,r0210,c0100,float64,"Premiums earned|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11638,"S.05.01.01.01,r0220,c0100",S.05.01.01.01,r0220,c0100,float64,"Premiums earned|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11639,"S.05.01.01.01,r0240,c0100",S.05.01.01.01,r0240,c0100,float64,"Premiums earned|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11640,"S.05.01.01.01,r0300,c0100",S.05.01.01.01,r0300,c0100,int64,"Premiums earned|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11641,"S.05.01.01.01,r0310,c0100",S.05.01.01.01,r0310,c0100,float64,"Claims incurred|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11642,"S.05.01.01.01,r0320,c0100",S.05.01.01.01,r0320,c0100,float64,"Claims incurred|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11643,"S.05.01.01.01,r0340,c0100",S.05.01.01.01,r0340,c0100,float64,"Claims incurred|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11644,"S.05.01.01.01,r0400,c0100",S.05.01.01.01,r0400,c0100,int64,"Claims incurred|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11645,"S.05.01.01.01,r0410,c0100",S.05.01.01.01,r0410,c0100,float64,"Changes in other technical provisions|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11646,"S.05.01.01.01,r0420,c0100",S.05.01.01.01,r0420,c0100,float64,"Changes in other technical provisions|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11647,"S.05.01.01.01,r0440,c0100",S.05.01.01.01,r0440,c0100,float64,"Changes in other technical provisions|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
11648,"S.05.01.01.01,r0500,c0100",S.05.01.01.01,r0500,c0100,int64,"Changes in other technical provisions|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Legal expenses insurance"
